"dimension" "Birth" "Death"
"1" 0 0 Inf
"2" 0 0 443.076698000001
"3" 0 0 474.404801000002
"4" 0 0 431.3907065
"5" 0 0 394.003129250001
"6" 0 0 397.133809000002
"7" 0 0 564.0109525
"8" 0 0 456.911770500001
"9" 0 0 240.43688
"10" 0 0 360.899815249998
"11" 0 0 285.984901000001
"12" 0 0 209.287779999999
"13" 0 0 367.1814485
"14" 0 0 638.203066000001
"15" 0 0 392.256458500001
"16" 0 0 386.480188250001
"17" 0 0 420.244785000001
"18" 0 0 339.38713
"19" 0 0 470.324342499999
"20" 0 0 238.00626425
"21" 0 0 181.942364499998
"22" 0 0 412.292303999998
"23" 0 0 346.34666125
"24" 0 0 386.152782500002
"25" 0 0 421.42693725
"26" 0 0 421.03827625
"27" 0 0 152.5910585
"28" 0 0 197.52028025
"29" 0 0 170.646599249999
"30" 0 0 432.704385249999
"31" 0 0 361.439866249998
"32" 0 0 317.2622605
"33" 0 0 298.584360500003
"34" 0 0 292.5226125
"35" 0 0 470.560572499995
"36" 0 0 330.906612999999
"37" 0 0 385.57549125
"38" 0 0 323.810189
"39" 0 0 249.46754125
"40" 0 0 443.013981250002
"41" 0 0 160.9771325
"42" 0 0 425.464774250002
"43" 0 0 248.742672250003
"44" 0 0 335.04339625
"45" 0 0 146.044028499999
"46" 0 0 375.584866000001
"47" 0 0 263.982872500001
"48" 0 0 117.033931249997
"49" 0 0 155.789286250001
"50" 0 0 267.346724
"51" 0 0 246.9019045
"52" 0 0 370.981325249998
"53" 0 0 208.301560999999
"54" 0 0 178.769272500001
"55" 0 0 259.77594625
"56" 0 0 438.779881250003
"57" 0 0 390.663772999998
"58" 0 0 149.964792500001
"59" 0 0 155.0398985
"60" 0 0 345.241822249998
"61" 0 0 110.814746499999
"62" 0 0 241.10579225
"63" 0 0 296.081676999999
"64" 0 0 319.34513025
"65" 0 0 722.76352325
"66" 0 0 294.311130249998
"67" 0 0 273.215191250001
"68" 0 0 272.530154250004
"69" 0 0 357.864549250002
"70" 0 0 383.225370249998
"71" 0 0 221.801889249999
"72" 0 0 215.736496249997
"73" 0 0 673.526010249996
"74" 0 0 325.66178025
"75" 0 0 251.691312499997
"76" 0 0 209.316696249998
"77" 0 0 236.931610250001
"78" 0 0 460.035554499998
"79" 0 0 305.6460065
"80" 0 0 385.7975125
"81" 0 0 213.11815325
"82" 0 0 276.061818500003
"83" 0 0 199.3620065
"84" 0 0 191.18744525
"85" 0 0 297.8008625
"86" 0 0 337.795686500002
"87" 0 0 347.989267250004
"88" 0 0 158.255478250001
"89" 0 0 348.234088000002
"90" 0 0 241.295851250002
"91" 0 0 370.026382499999
"92" 0 0 174.29845
"93" 0 0 167.122712500001
"94" 0 0 318.336189249997
"95" 0 0 451.333296249998
"96" 0 0 298.289221249999
"97" 0 0 396.484778
"98" 0 0 312.191990499999
"99" 0 0 313.852746500001
"100" 0 0 402.29078125
"101" 0 0 738.55370125
"102" 0 0 222.126603250001
"103" 0 0 373.545860499998
"104" 0 0 231.331158500001
"105" 0 0 292.211946000001
"106" 0 0 230.957301250003
"107" 0 0 197.938483999999
"108" 0 0 209.38345
"109" 0 0 480.02600125
"110" 0 0 533.775964999996
"111" 0 0 227.8379925
"112" 0 0 206.318821250001
"113" 0 0 140.39120925
"114" 0 0 470.574810499999
"115" 0 0 359.898997249998
"116" 0 0 268.503625
"117" 0 0 276.995434000001
"118" 0 0 264.94400725
"119" 0 0 246.129781249999
"120" 0 0 271.11435525
"121" 0 0 147.441217250002
"122" 0 0 356.700722499999
"123" 0 0 239.0637665
"124" 0 0 221.542051250001
"125" 0 0 354.305585000002
"126" 0 0 345.728369
"127" 0 0 415.678221250005
"128" 0 0 227.584825
"129" 0 0 342.97841825
"130" 0 0 365.067366499999
"131" 0 0 226.861147249999
"132" 0 0 259.501166500002
"133" 0 0 266.636815999999
"134" 0 0 357.42401725
"135" 0 0 490.897241000004
"136" 0 0 105.657597249999
"137" 0 0 435.364996250001
"138" 0 0 302.907881249999
"139" 0 0 260.364444249997
"140" 0 0 256.381537249999
"141" 0 0 222.342498500001
"142" 0 0 362.99977425
"143" 0 0 324.831841249999
"144" 0 0 392.984442250001
"145" 0 0 370.211962249998
"146" 0 0 501.722948249998
"147" 0 0 270.625585000001
"148" 0 0 250.065472500001
"149" 0 0 356.124124249999
"150" 0 0 201.199505000002
"151" 0 0 408.48115625
"152" 0 0 195.65450125
"153" 0 0 409.747034250002
"154" 0 0 257.479413250002
"155" 0 0 279.528365000001
"156" 0 0 336.56235325
"157" 0 0 565.379786499997
"158" 0 0 196.4854145
"159" 0 0 355.420354249998
"160" 0 0 270.367457000001
"161" 0 0 133.565989249998
"162" 0 0 258.063668
"163" 0 0 449.629525250001
"164" 0 0 134.321857
"165" 0 0 192.78812125
"166" 0 0 267.991931249999
"167" 0 0 278.032468250001
"168" 0 0 198.851209
"169" 0 0 127.046803249999
"170" 0 0 256.929361000001
"171" 0 0 316.045922
"172" 0 0 448.758870499999
"173" 0 0 223.29508825
"174" 0 0 218.988528999999
"175" 0 0 185.526592250001
"176" 0 0 311.307066250002
"177" 0 0 214.541212499999
"178" 0 0 211.41829125
"179" 0 0 559.52704625
"180" 0 0 441.646852999999
"181" 0 0 272.724212499999
"182" 0 0 189.437396000001
"183" 0 0 313.778248249999
"184" 0 0 285.63662125
"185" 0 0 119.915969
"186" 0 0 211.184350250002
"187" 0 0 455.5682465
"188" 0 0 233.39881625
"189" 0 0 229.363928500001
"190" 0 0 366.753998500002
"191" 0 0 438.934173250001
"192" 0 0 693.714555250002
"193" 0 0 427.928670499998
"194" 0 0 455.539020250001
"195" 0 0 425.784385000001
"196" 0 0 308.513069
"197" 0 0 199.200190249999
"198" 0 0 209.13535625
"199" 0 0 210.57566725
"200" 0 0 104.63156125
"201" 0 0 217.546143249999
"202" 0 0 274.026116249999
"203" 0 0 241.32546225
"204" 0 0 614.943823249999
"205" 0 0 205.240432250001
"206" 0 0 362.376732250004
"207" 0 0 404.876451249998
"208" 0 0 163.238074000002
"209" 0 0 375.336579249998
"210" 0 0 349.3519805
"211" 0 0 182.16211625
"212" 0 0 162.109689250002
"213" 0 0 187.437313999999
"214" 0 0 326.87245
"215" 0 0 162.19325
"216" 0 0 152.189859999999
"217" 0 0 141.554100499999
"218" 0 0 303.629741000001
"219" 0 0 164.945487249998
"220" 0 0 311.175496999998
"221" 0 0 297.932296000001
"222" 0 0 180.559810249999
"223" 0 0 643.1547905
"224" 0 0 276.934333249999
"225" 0 0 296.2096685
"226" 0 0 284.58713025
"227" 0 0 147.142522
"228" 0 0 367.93936325
"229" 0 0 407.121528250001
"230" 0 0 408.1910825
"231" 0 0 331.015975999999
"232" 0 0 443.572268499995
"233" 0 0 377.459476249999
"234" 0 0 411.710415999997
"235" 0 0 155.688324250001
"236" 0 0 325.4664365
"237" 0 0 367.481649999998
"238" 0 0 363.710890000004
"239" 0 0 428.00500625
"240" 0 0 346.8994405
"241" 0 0 501.935188249998
"242" 0 0 286.531876999999
"243" 0 0 362.126156499998
"244" 0 0 489.320745250001
"245" 0 0 282.757396000001
"246" 0 0 242.144465000001
"247" 0 0 355.178026250002
"248" 0 0 442.575330249999
"249" 0 0 409.564502500001
"250" 0 0 521.00326625
"251" 0 0 415.75136525
"252" 0 0 152.5864385
"253" 0 0 288.02755525
"254" 0 0 249.191730500001
"255" 0 0 226.333020499999
"256" 1 274.489985250001 450.660049936442
"257" 1 280.327404249999 358.989661620858
"258" 1 281.675424999996 415.010385078464
"259" 1 286.046179250001 324.366687040126
"260" 1 290.409486250002 610.227364266088
"261" 1 291.813065000003 476.285861409161
"262" 1 296.899536250001 297.054226659081
"263" 1 296.930492500002 327.746540618917
"264" 1 301.470209 565.889932065554
"265" 1 306.575928499998 376.149194737695
"266" 1 307.339731249998 548.346704550612
"267" 1 308.411417 439.963457876604
"268" 1 308.942190499999 351.271087005062
"269" 1 311.915844499997 375.022031044623
"270" 1 313.282550250003 327.490493953639
"271" 1 314.5541225 636.005129482018
"272" 1 319.780002500002 337.269044838093
"273" 1 327.740724000001 527.671073113008
"274" 1 328.715781250001 336.826330560829
"275" 1 333.281041250001 650.283429854836
"276" 1 343.8521425 384.318369721505
"277" 1 344.732838500002 384.654062588289
"278" 1 346.46151625 708.944669550516
"279" 1 346.462454500002 587.020812616949
"280" 1 346.843349000001 444.836341803392
"281" 1 347.5782245 359.274373826673
"282" 1 348.579451249999 611.035954467628
"283" 1 350.0482985 351.009314821664
"284" 1 356.38422625 425.161378975009
"285" 1 358.169664249999 469.627723212207
"286" 1 361.3937045 411.65365823982
"287" 1 363.496536250001 468.634736284389
"288" 1 372.450114250001 381.520866103163
"289" 1 377.947966249999 398.764110613075
"290" 1 381.345542499998 474.435494100917
"291" 1 385.926738500001 415.64107471641
"292" 1 387.16053625 423.892095538227
"293" 1 388.01462225 456.658433759729
"294" 1 389.317882499999 544.507836576036
"295" 1 390.628383999999 405.878415027127
"296" 1 392.754534250002 710.81210823987
"297" 1 393.55590025 641.377090604745
"298" 1 396.029222500001 398.821865869607
"299" 1 396.233359249998 667.518479375279
"300" 1 396.910782499999 685.016360741749
"301" 1 401.963232499997 613.145709041288
"302" 1 404.0975025 480.096541936606
"303" 1 406.695202 667.824233183791
"304" 1 407.192256250001 437.766637452162
"305" 1 407.991418250001 787.027227960455
"306" 1 410.240286250001 430.802604095786
"307" 1 411.370558249997 534.440027045313
"308" 1 411.66508725 413.232106288762
"309" 1 412.50535225 790.577466919543
"310" 1 413.34418925 443.853510899188
"311" 1 413.88244 770.171598384323
"312" 1 414.207931249997 646.06151153198
"313" 1 415.81782125 427.421602617899
"314" 1 416.232818000001 418.613628147817
"315" 1 418.962438499998 450.480472871197
"316" 1 419.716465250001 649.398186731358
