"dimension" "Birth" "Death"
"1" 0 0 Inf
"2" 0 0 425.052368
"3" 0 0 307.395830249999
"4" 0 0 431.20085625
"5" 0 0 182.620412499999
"6" 0 0 418.705532500001
"7" 0 0 298.762764250001
"8" 0 0 77.1288092500014
"9" 0 0 162.22791125
"10" 0 0 195.918834499999
"11" 0 0 182.44347125
"12" 0 0 468.042831250006
"13" 0 0 236.815184249998
"14" 0 0 375.94939625
"15" 0 0 307.77389325
"16" 0 0 503.0393525
"17" 0 0 311.189701249999
"18" 0 0 289.288171249998
"19" 0 0 209.764590250001
"20" 0 0 250.270098500001
"21" 0 0 294.566712499999
"22" 0 0 435.355429
"23" 0 0 269.469993250002
"24" 0 0 185.628925
"25" 0 0 284.676847250002
"26" 0 0 188.283050499999
"27" 0 0 370.456456249998
"28" 0 0 212.238844999998
"29" 0 0 321.250030250002
"30" 0 0 308.590383249999
"31" 0 0 195.244624250001
"32" 0 0 173.6890765
"33" 0 0 278.382864499999
"34" 0 0 272.248104250001
"35" 0 0 107.39956825
"36" 0 0 150.34756925
"37" 0 0 249.508597000002
"38" 0 0 305.514905
"39" 0 0 207.523864999998
"40" 0 0 233.24612
"41" 0 0 461.233182499998
"42" 0 0 146.9206885
"43" 0 0 244.443168000002
"44" 0 0 136.853250249999
"45" 0 0 305.928242500001
"46" 0 0 184.623268250003
"47" 0 0 190.8639445
"48" 0 0 155.708730500001
"49" 0 0 126.515677249999
"50" 0 0 185.712052
"51" 0 0 173.750097249999
"52" 0 0 250.032852250001
"53" 0 0 103.42117825
"54" 0 0 216.549856999999
"55" 0 0 61.7422249999999
"56" 0 0 86.5427985000005
"57" 0 0 412.048456250004
"58" 0 0 54.5309199999996
"59" 0 0 147.704385249999
"60" 0 0 275.0433485
"61" 0 0 399.616554249998
"62" 0 0 290.844648250004
"63" 0 0 272.541182499999
"64" 0 0 129.017704999998
"65" 0 0 231.597526249999
"66" 0 0 170.044709
"67" 0 0 230.90117725
"68" 0 0 102.160573250001
"69" 0 0 152.01055125
"70" 0 0 164.38245525
"71" 0 0 206.602480999998
"72" 0 0 267.885572499999
"73" 0 0 458.619713
"74" 0 0 453.091984000002
"75" 0 0 304.704965000001
"76" 0 0 139.2099085
"77" 0 0 143.931187250001
"78" 0 0 378.881084500001
"79" 0 0 335.761668500001
"80" 0 0 184.4029525
"81" 1 210.834668249999 225.768458863168
"82" 1 238.593392500001 304.835278323497
"83" 1 246.570633999998 335.167104700319
"84" 1 249.986996500002 310.352469858771
"85" 1 262.922017249998 320.956302340943
"86" 1 266.193369000002 536.697513349213
"87" 1 272.009059250001 296.225493167845
"88" 1 278.364801249999 296.191239891894
"89" 1 281.2404725 305.353590072454
"90" 1 289.531923250001 632.608378225181
